user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt
CervH9ycgQTDgho,0,1990,100,0,2019-05-27,NaT,1,IOS,1
AlqWg6daKG6HJCP,1,1996,100,4,2019-01-12,NaT,,AOS,1
6W01HgCWliJriB2,1,1993,100,3,2017-06-22,NaT,,IOS,0
QmBnHMUFvuvM0cQ,0,1993,100,2,2019-10-19,NaT,1,IOS,1
14OsLhztvAXZSYc,0,1993,100,0,2020-07-30,NaT,,AOS,3
PRCo5ZHvlGWyJ4X,1,1996,100,6,2020-09-17,NaT,1,AOS,2
G3QEVHTtb9NLp66,0,1996,100,7,2019-04-23,NaT,1,IOS,0
N8fxRn0GIS0SA6y,1,1981,100,0,2016-11-24,NaT,,IOS,0
wIIlwNQOwICVNYx,0,1996,100,8,2020-08-01,NaT,1,IOS,1
l2RM6iReab1emTu,1,1994,100,9,2017-02-17,NaT,,AOS,6
dG5lqJ0xkLeIwuT,1,1992,100,3,2020-05-03,NaT,,IOS,1
IgKd24ufjWdc1t7,0,1991,100,2,2016-11-25,NaT,,IOS,3
7l0znoX8BcO8p5m,0,1991,100,2,2019-11-06,NaT,,IOS,3
rdPaIdIs3i5uDVK,0,1992,100,8,2019-09-09,NaT,,AOS,0
OzPbHoYX96hKU46,1,1991,100,2,2020-06-07,NaT,,AOS,8
5109HpOcYUL7UDO,1,1990,100,10,2018-10-14,NaT,,IOS,0
3xGHnx0gtXa7hMU,1,1998,100,8,2019-08-22,NaT,,AOS,3
Qrp31JNWmK1s4Vb,0,1980,100,1,2019-10-08,NaT,,AOS,0
woo3GwP3L0Pot3U,1,1994,100,6,2019-06-03,NaT,,AOS,4
VbZms8oSoU6ffKy,0,1982,100,2,2019-12-19,NaT,,AOS,2
8giPgcSaej1fhEs,1,1991,100,4,2020-12-15,NaT,1,AOS,2
fyxU829ycYgaZdw,1,1980,100,2,2018-09-19,NaT,,AOS,5
4GSbxzxoFZ1nFFv,1,1990,100,0,2020-06-03,NaT,1,IOS,5
CrljWMjuu69gWiM,1,1992,100,7,2020-12-17,NaT,1,IOS,6
9IISfJAzWcWhPe6,1,1976,100,2,2019-11-26,NaT,,IOS,0
u6KfmNIEccyUf7Q,0,1978,100,5,2020-07-12,NaT,,IOS,0
EWDlw6Bw6wmLjEv,0,1980,100,4,2017-06-24,NaT,,AOS,1
vWCfEJkXGwfsaZA,0,1992,100,2,2019-02-23,NaT,,AOS,0
U1DaOX0pqAYVpA1,0,1996,100,2,2019-02-06,NaT,,AOS,4
sQH82xxffhkeDDs,0,1996,100,9,2020-01-08,NaT,,AOS,3
NDpIYrjAUOamM7U,0,1978,100,5,2020-01-17,NaT,,AOS,2
RtUqgNHeql1J2ZM,1,1995,100,4,2019-09-27,NaT,,IOS,0
xktpS2OHWMz8PTg,1,2002,100,6,2020-10-25,NaT,,AOS,2
19J1aCKidVnBKwU,0,1999,100,4,2018-01-16,NaT,,IOS,3
baTufNxmRDX6Hlq,0,1990,100,9,2017-10-19,NaT,,AOS,0
SGop52pFih7NvWI,1,1986,100,2,2018-06-21,NaT,,IOS,0
AyQzzVQwogYeLEC,1,1999,100,10,2019-06-28,NaT,1,IOS,2
lLi8Zpx9EQSiJPB,1,1999,100,4,2020-06-02,NaT,,AOS,3
hRjo3bdW9S27pjA,1,1994,100,5,2019-09-30,NaT,,IOS,3
Pc8OXsqXEbYKfEq,1,1997,100,2,2019-08-20,NaT,1,IOS,4
A1wUsq0dwm0JM2l,1,1995,100,7,2019-06-19,NaT,,AOS,3
LEGELQT2NMTLali,0,1995,100,8,2020-01-06,NaT,,AOS,0
shea9b5hyGiAcgv,1,1970,100,5,2020-10-22,NaT,,AOS,4
8P0b7ZI9xwjKm7L,0,1990,100,0,2020-12-03,NaT,1,IOS,1
F644bTkYzI7JJiG,0,1992,100,2,2019-10-23,NaT,,AOS,3
EGIRyh7cet1jPck,0,2001,100,13,2018-07-03,NaT,,AOS,4
42Vs0hzwyeSxMwk,1,1999,100,10,2018-12-18,NaT,,IOS,2
2UmdpqeO71Fxxfk,0,1992,100,5,2020-07-29,NaT,,IOS,1
zpee9yklv9LY0jR,0,1991,100,10,2017-03-17,NaT,,IOS,0
pyxbHaU8WGMwR9V,1,1983,100,0,2019-06-05,NaT,,AOS,1
1Yj6eX2da82OYDD,1,1991,100,3,2020-10-09,NaT,1,IOS,2
0P3yVxJ3s5U2M9d,0,1985,100,5,2017-11-22,NaT,1,AOS,8
e0IFD4JHuhmVLQM,1,1993,100,4,2019-08-24,NaT,,AOS,3
zFdDTvkVoDSAGa8,1,1981,100,0,2020-11-23,NaT,,AOS,0
GJUu4FJR9IpTsBw,1,1997,100,3,2019-04-29,NaT,,IOS,3
C7lMkSEuGAwXCl8,0,1985,100,0,2018-03-27,NaT,,IOS,6
9uaweh1i8iPStNT,1,1995,100,5,2020-11-14,NaT,,AOS,3
k2oGfZosyVczBIp,0,1992,100,6,2018-10-02,NaT,,IOS,0
ZVbBJQ1tcAMYgsO,1,1991,100,2,2016-08-25,NaT,,AOS,7
iaNQPUE4wUwea6p,0,1994,100,2,2019-02-03,NaT,,AOS,3
WQ0HiF6jmLO2U7Z,1,1998,100,4,2019-07-10,NaT,,IOS,3
17T1QYCnRA2mDfs,0,1989,100,11,2018-02-26,NaT,,IOS,4
AGvpbad1RF5mUEN,1,1993,100,1,2019-10-11,NaT,,AOS,2
qO1zYKdYe7KfGrN,0,1993,100,6,2018-03-18,NaT,,AOS,0
Kdkp6B9QMTrHykb,1,1988,100,10,2018-01-06,NaT,,AOS,0
6LvyicwHcjf304f,0,1999,100,9,2020-11-06,NaT,,IOS,3
nvpaoVmzrb7EBGq,0,1996,100,5,2019-10-07,NaT,1,AOS,4
W6iAnCI9u8nFILy,1,1985,100,1,2017-06-01,NaT,,AOS,9
gS6466rJKUyR1xL,0,1984,100,0,2018-06-19,NaT,,IOS,2
FDCNNSGCqRp4b82,0,1991,100,7,2018-12-01,NaT,,AOS,1
F1PhfostM77UXAx,0,1977,100,0,2020-05-01,NaT,,IOS,0
fD5wa4X79VmHWBK,1,1990,100,2,2016-11-29,NaT,,IOS,1
gnmIWssd4Ud5xbg,0,1993,100,7,2017-08-17,NaT,,AOS,9
o2wJrP6DvJ6pwsj,0,1994,100,7,2019-07-10,NaT,,AOS,5
Z6JNpJci8Vw4vVb,1,1983,100,0,2019-11-12,NaT,,IOS,0
Y95agurmep4sJyv,1,1989,100,2,2020-09-21,NaT,,IOS,1
SgrkT4GrsQC7AXT,0,1997,100,11,2020-02-09,NaT,,AOS,2
5Xfa6quKZxz5dlD,0,1988,100,12,2016-09-14,NaT,,AOS,2
116hP8kz2xbautU,0,1999,100,10,2019-12-17,NaT,,AOS,3
KCOnzVksIrhtofg,1,2000,100,13,2018-12-11,NaT,1,AOS,1
dWl3GFK0X8SHovV,1,1982,100,0,2018-09-19,NaT,1,AOS,3
mVG7SCqwF2rnyRA,0,1977,100,2,2020-06-03,NaT,,IOS,0
rARFMt4sAAOcgVb,1,1997,100,5,2020-10-06,NaT,,AOS,3
ejz80LVgLwhsDMU,0,1994,100,5,2020-04-09,NaT,,AOS,3
IC8IjY3nfQtxTIO,0,1994,100,0,2018-03-27,NaT,,IOS,4
PdB5Pb9q01dNkUP,0,1977,100,2,2016-05-08,NaT,,AOS,0
P3HuDgRNNV8xvl5,1,1991,100,8,2017-06-01,NaT,,IOS,9
gVoaFwU63MOmviK,0,2003,100,11,2017-12-30,NaT,,AOS,5
46sSbKwrj4Togar,1,1988,100,1,2016-11-21,NaT,,AOS,10
pQUgW7tkx5uywUg,1,1987,100,6,2018-08-09,NaT,,IOS,0
8ak56kSnlET5ElO,1,2000,100,6,2020-10-21,NaT,,IOS,2
ZQyDaKfjjqRHbno,1,1998,100,5,2017-08-25,NaT,,AOS,4
AlQ7T40LFpOrZkH,1,1999,100,7,2018-05-14,NaT,,IOS,6
TuAn77tF2BfsxR2,1,1995,100,5,2020-03-08,NaT,,AOS,0
X9e1DyjGfhn6lKC,1,1993,100,4,2020-11-26,NaT,,AOS,0
mNhBNOJLDklB4g3,1,1987,100,4,2018-09-02,NaT,,AOS,3
zJfWG2MVOMBF3Xx,1,1996,100,7,2020-05-26,NaT,,AOS,1
HJHWXbcQEoQhsgC,1,1993,100,1,2019-03-27,NaT,,IOS,1
b0xE65R8qSsMjKt,1,1995,100,9,2016-09-01,NaT,,AOS,0
IPxMmLC2CwaHffi,0,1996,100,9,2019-12-15,NaT,1,IOS,5
czdhCziSvLyz9vP,1,1995,100,9,2020-07-02,NaT,,AOS,1
a4V9MjPW7vrcUVy,0,1996,100,5,2018-03-06,NaT,,IOS,3
B7fLPWbt0Uk6gkb,1,1989,100,3,2020-12-12,NaT,1,AOS,0
xB7MQoiJk9jIh1L,0,1996,100,8,2018-05-29,NaT,,AOS,4
7Ky7wgHgzoB6WiH,1,1993,100,3,2020-04-26,NaT,,AOS,0
AQbl9Z8CSQY5Dsc,1,1992,100,5,2019-08-07,NaT,,AOS,7
elPf1zTUadYsCWw,0,1995,100,2,2020-05-01,NaT,,IOS,1
wIsNGLvBYFeTShD,1,1990,100,7,2018-04-30,NaT,,IOS,0
z9FpyOJszbsSYO5,1,1989,100,4,2020-12-29,NaT,,IOS,2
ArxddksKY5VK7wj,0,1979,100,0,2019-05-07,NaT,,AOS,4
7bAztoiQcksWfv7,0,1992,100,3,2017-12-08,NaT,,IOS,4
dRenBqjkAwh6rPi,0,1989,100,1,2020-06-23,NaT,,IOS,0
f5bBByrWzZumsJD,0,1991,100,8,2018-06-17,NaT,1,AOS,5
GTDO3gAo1N5nkVX,0,1997,100,5,2019-07-11,NaT,1,AOS,6
47rPf8rGNqXHU7M,1,1991,100,7,2017-01-22,NaT,,AOS,0
JRy7QRK0UMFP81X,0,1994,100,9,2020-10-02,NaT,,AOS,2
Ylorh0x3Wn77A6h,0,1990,100,4,2019-09-22,NaT,,IOS,5
en7wBVeORbNWagg,0,1979,100,0,2020-04-21,NaT,1,AOS,0
Izc2Kn1DUF4cumZ,0,1974,100,0,2020-02-03,NaT,,IOS,0
tIy8rhAu25A2sai,1,1996,100,8,2018-08-06,NaT,1,AOS,7
bdNWpYi7JZdhQFF,1,1992,100,2,2018-02-15,NaT,,AOS,3
Pzxn0f2EDAzBbIg,1,1994,100,1,2020-03-03,NaT,,AOS,3
WNA70b8M4I4RipX,0,1980,100,0,2020-04-21,NaT,,AOS,0
PvSK5Qy0Ax9OH2Y,1,1998,100,5,2019-05-22,NaT,,IOS,0
YNRx3p6NEJUmicC,1,1992,100,2,2019-03-16,NaT,,AOS,2
zgYzCQcKjxjOx85,1,1984,100,0,2017-05-08,NaT,,AOS,0
kpGhkAIyyE3PTk6,0,1991,100,3,2019-08-20,NaT,1,AOS,0
YDC4T5QQpHZT756,0,1971,100,0,2020-02-26,NaT,,AOS,3
bpzGEV88fEAMs4B,1,1985,100,11,2017-04-16,NaT,,AOS,7
BG0gO6lDD9xPe53,1,1994,100,4,2019-04-08,NaT,1,IOS,0
tNXKUihf9WqjEdl,0,1990,100,3,2018-01-17,NaT,,IOS,4
QiHZ9Ztb6pb74cF,0,2000,100,6,2019-08-21,NaT,,IOS,2
7RVVx4FV4pTKtqp,1,1975,100,2,2017-05-23,NaT,,AOS,4
tsbVbdAiR3nf5AN,1,1992,100,0,2019-04-03,NaT,,IOS,2
PeyWXCOTU9RgGQs,0,1995,100,9,2018-01-11,NaT,,AOS,5
BwoUepthDenb5ry,0,2001,100,12,2019-06-05,NaT,,IOS,1
q9ZC1L2MYl5NSHc,1,1996,100,8,2020-12-22,NaT,,AOS,3
lPfqi4yfKeG6oho,1,1996,100,7,2020-10-25,NaT,,IOS,2
kDjl0UWrZhk1zgh,0,1991,100,10,2018-12-12,NaT,,AOS,6
F2bfW5tXzXcuVev,0,1983,100,6,2019-02-28,NaT,,AOS,2
u0pVK3zs2EFXHZs,0,1991,100,7,2017-05-09,NaT,,IOS,10
cdFXFc8EwHlmhqK,1,1997,100,8,2020-07-06,NaT,,IOS,2
LocIreMYbDQI3Bi,1,1991,100,2,2017-06-15,NaT,,IOS,6
62eQZg88Tc6dGvF,0,1994,100,4,2019-08-22,NaT,,AOS,0
vocull3lbJFJOGA,1,1992,100,2,2016-05-01,NaT,,IOS,0
DR9cr8oZDfv5itd,0,1994,100,0,2019-12-11,NaT,,AOS,0
Ias3ZmMQ97sm6z3,1,1994,100,4,2020-09-08,NaT,1,IOS,3
aSXXCGrCAi1xrZU,0,1995,100,3,2018-01-05,NaT,,AOS,3
ie9kYqFrE4uMqIm,1,1997,100,4,2020-05-14,NaT,,IOS,5
UTPYnsKr1gf9GBu,0,1997,100,2,2020-08-29,NaT,,IOS,4
M2fAk1CywNhUJqm,0,1994,100,5,2020-05-28,NaT,,AOS,2
4O6kYMRHa1oXxoi,1,2000,100,10,2020-06-18,NaT,,AOS,3
p3HQqED9v4l1Qd7,1,1988,100,5,2018-11-11,NaT,,AOS,0
vrSOsPk1pIABfkq,1,1980,100,0,2019-10-03,NaT,1,IOS,0
OG1SRrSAmauI3WE,0,1998,100,7,2018-10-16,NaT,,IOS,5
iYatrDAP3yh6YOH,0,1999,100,6,2019-04-20,NaT,,IOS,5
5tC8j2gIBLyLzxP,0,1997,100,5,2020-04-01,NaT,,AOS,5
daIHMSBWh0taV16,0,1990,100,9,2016-12-22,NaT,,AOS,0
ot6AndUk0vMoftW,1,1994,100,0,2020-12-27,NaT,1,AOS,1
B4WM0E4Ap59E9eV,1,1993,100,10,2018-10-08,NaT,,AOS,0
hj7HwPcB1CBsk7R,1,1986,100,12,2018-11-29,NaT,,IOS,4
OdtaIqGQvsiHO1o,0,1980,100,0,2020-09-18,NaT,,AOS,0
g1XRETGoMEWGYQ1,1,1995,100,10,2020-02-11,NaT,1,AOS,2
A7EDePYpgAevePm,1,1990,100,0,2019-07-29,NaT,,AOS,0
5kaEPFaoXq35wMR,0,1977,100,0,2020-09-24,NaT,1,AOS,0
VjPTJPxoKRQX4DL,1,1999,100,8,2016-11-30,NaT,,AOS,6
k3W6EQqjfdLDlsZ,0,1996,100,3,2019-04-08,NaT,,AOS,3
vs1EQyzPvlmbePF,1,2000,100,5,2020-01-17,NaT,,IOS,1
HhXlmI7xR56GNj1,1,1995,100,0,2020-10-15,2020-04-02,,IOS,3
lVquCXYCRZWpMzj,0,1990,100,0,2020-08-20,NaT,1,AOS,0
Oer2JTEtFfT5cWO,1,1994,100,6,2018-06-17,NaT,,AOS,1
UuN1qbtPwuDWlrb,0,1979,100,0,2017-03-17,NaT,,IOS,5
bL5O3uPH1bFZQih,1,1999,100,8,2020-08-25,NaT,,AOS,4
qzx35LGd0W1WQNr,1,1983,100,0,2018-04-25,NaT,,AOS,0
uLUVslyrNLl23TK,1,1992,100,2,2018-07-18,NaT,,AOS,1
hNvDacGVyXv540d,1,1995,100,0,2020-12-24,NaT,1,IOS,3
GyW1PXxqJftncNo,0,1991,100,13,2017-01-31,NaT,,AOS,7
E9jmhwk1MyalSVG,1,2001,100,10,2018-11-03,NaT,1,IOS,3
mRWMyxCdceAEkLX,0,1996,100,6,2020-11-08,NaT,,IOS,5
91MPI00LKsMEPtf,1,1986,100,2,2017-07-26,NaT,1,AOS,0
YHV081sU3wbKClR,1,1998,100,13,2020-08-06,NaT,,AOS,0
xC2rXRIBexVmn49,1,1987,100,3,2019-11-13,NaT,,IOS,0
i0f2PfNHPCl9KKC,0,1975,100,0,2016-04-23,NaT,,AOS,3
LexOMqI5pvuiRLO,1,1994,100,5,2018-08-30,NaT,,AOS,8
audhkQCfz4xgiAW,1,1996,100,4,2020-11-04,NaT,,IOS,3
ZzThAJvF4DMBw3p,1,1989,100,10,2020-05-24,NaT,,IOS,1
dSLuvSxBaF9hfJ3,0,1989,100,8,2020-07-16,NaT,,AOS,5
yZecQiQq2arIsao,1,1988,100,3,2016-12-18,NaT,,IOS,5
HzAmDZpYM1TjPZy,1,1998,100,4,2020-06-21,NaT,1,AOS,1
g562XfQhX6kWETV,1,1997,100,4,2018-11-02,NaT,,AOS,5
emyw5WEYgRuJ3Kp,1,1978,100,4,2019-01-30,NaT,,AOS,0
e05Jf5kBhQuVl6e,0,1998,100,6,2019-11-22,NaT,1,AOS,3
Opsjn942bezfWFy,1,1997,100,3,2020-03-06,NaT,1,IOS,4
zVthRHixOPxSyP3,1,2000,100,7,2016-12-16,NaT,,IOS,6
zMbVkKRSr8HweZS,1,1978,100,0,2019-03-22,NaT,,AOS,0
ahdluVjebSTounp,1,1993,100,5,2019-03-03,NaT,1,AOS,0
G2HjR7kmcZKtmXp,1,1979,100,9,2018-11-30,NaT,,AOS,1
lqHLMBNJuZsj5lE,0,1992,100,3,2020-05-18,NaT,,IOS,0
ykM0gxpECckeO1g,1,1990,100,8,2017-09-08,NaT,,AOS,3
WvdtsAPhmDBGxRa,1,1997,100,1,2020-04-29,NaT,1,AOS,5
qp57DLKF0lPk6Mj,0,1989,100,3,2019-08-07,NaT,,AOS,2
3PZMp1ei2XGE555,0,2000,100,7,2020-07-23,NaT,,AOS,5
NnfEGcLWjY6JDvR,0,1982,100,0,2019-07-20,NaT,,AOS,0
FCCTFtCy8B9jcGd,1,1991,100,9,2018-01-23,NaT,,AOS,0
B4WJO1GfpWu1d7e,1,1992,100,2,2019-04-28,NaT,,AOS,0
VV08iiOXY4yCwcP,1,1978,100,3,2020-07-30,NaT,,AOS,1
6LhDhIXq8Qpm7ly,0,1999,100,1,2019-07-05,NaT,,IOS,3
vYygDcgTXALK7jU,1,1983,100,1,2020-03-20,NaT,1,AOS,3
UDmITkWxfYtRGuC,1,1995,100,0,2018-12-18,NaT,,IOS,5
Kok4YDAvJ9M1zyY,1,2000,100,5,2019-01-02,NaT,1,AOS,4
bVg1x5KqbAUkOrI,1,1983,100,1,2020-02-02,NaT,,AOS,0
K0yyQpuhQYkgig7,0,1970,100,1,2020-08-08,NaT,,IOS,0
dWfJ1HcsYBQFV03,0,1985,100,9,2018-11-24,NaT,,IOS,3
HBgqItCVY8C4Kxe,1,1998,100,3,2019-01-07,NaT,,AOS,2
vqWH1XRRJJmhtB3,0,1997,100,6,2018-10-22,NaT,,AOS,3
JSa0QT3UW2Djblg,0,1990,100,1,2019-10-28,NaT,,AOS,1
wtQot7O9Xkii0IC,1,1994,100,2,2020-12-01,NaT,,IOS,3
XdkNQH5EEPkVPzO,0,1996,100,5,2020-06-12,NaT,,IOS,4
oabsd8XnY8d88HN,1,1975,100,2,2019-01-28,NaT,,AOS,0
8uwZXWVFlgxKyzh,0,1999,100,2,2020-02-11,NaT,,IOS,4
hw0PrJmECx3qYHW,1,1989,100,8,2018-07-10,NaT,,AOS,4
5LEVp1U9VHwMX5v,0,1983,100,1,2018-12-05,NaT,,IOS,1
VuMcbtd28Lo5h1J,0,1997,100,1,2019-12-19,NaT,,IOS,5
DmqrgWhZ0ThjAVt,0,1969,100,0,2017-08-30,NaT,,AOS,4
pDOWjQ5u09CtvFG,1,1976,100,3,2020-01-26,NaT,,IOS,0
ufLQ9bjHOBWP5Pf,0,1996,100,6,2020-05-17,NaT,,IOS,2
P0uD64qrRI3cfkx,1,1984,100,5,2018-07-21,NaT,,AOS,4
6yNfoETglKw8YCq,0,1999,100,7,2019-03-30,NaT,,AOS,5
70X7U1tKsOUoHBD,1,1996,100,3,2020-12-02,NaT,,AOS,3
57nzLH110d3h90W,1,1978,100,0,2020-12-25,NaT,,AOS,0
zvRZ1eW6TDLM2Ur,0,1993,100,3,2020-01-28,NaT,,IOS,4
z6EPF39p57tvhR9,1,1979,100,0,2017-09-22,NaT,,AOS,0
fWpZQ0VFBiA0bCJ,0,1977,100,3,2019-12-28,NaT,1,AOS,5
4SQ4rndWo62qKvN,1,1981,100,2,2019-09-17,NaT,,AOS,4
7Z4myBTEHJtTE2w,0,1997,100,3,2020-12-21,NaT,,IOS,3
NtUGTkj4VXQq5pe,1,1977,100,3,2018-10-16,NaT,,AOS,0
a4yYLSc9vDXBA7Y,0,1982,100,0,2017-02-05,NaT,,AOS,1
Um21r1IpLdZh0ZO,0,1999,100,7,2019-08-22,NaT,1,IOS,5
m6laVynUTtNQPj6,1,1975,100,0,2017-10-20,NaT,1,AOS,0
vgHzovUfsiDxxzK,0,1996,100,6,2020-11-07,NaT,,AOS,1
Q4mdgsIVGJdUVIr,1,1976,100,2,2019-11-01,NaT,,AOS,0
ZZu19ywQexIt38t,1,1992,100,5,2018-12-21,NaT,,AOS,0
CS02bhW2wpQdxaX,1,1992,100,0,2019-10-20,NaT,,IOS,2
Gkte5rgsNeyw9VE,0,1991,100,7,2017-05-23,NaT,,IOS,6
CoKa0oEkzxIIFVC,0,1978,100,1,2019-11-25,NaT,,AOS,0
r7xcLFsq0WZRFlf,1,1999,100,4,2018-07-12,NaT,,AOS,3
k4kcvNHunW7YsyE,0,1998,100,6,2020-06-27,NaT,,IOS,4
xcC83JaDYDtJsYM,0,1996,100,8,2020-04-20,NaT,,IOS,3
yvmZrxTRuxLpLg4,1,2000,100,9,2020-10-18,NaT,,AOS,3
1Xzj27S67duMSlO,0,1999,100,3,2020-08-12,NaT,,IOS,5
ENTQbZ8oinZ9hwA,0,1982,100,3,2019-03-06,NaT,,IOS,0
FI5Hd3z1i2MHszS,0,1997,100,0,2020-02-25,NaT,,IOS,2
wpppR3HlDxdVPRP,0,1995,100,6,2018-12-12,NaT,1,AOS,1
Nq643wBKCGF8htP,0,1992,100,9,2019-05-31,NaT,,AOS,1
WwOM6TDia1kpFnA,0,1991,100,11,2018-04-19,NaT,,IOS,1
p27R2ho1qLIbJzC,0,1981,100,2,2020-05-03,NaT,,IOS,1
3nHXUEmAFSeBJ5v,1,1993,100,6,2018-07-24,NaT,,IOS,0
lESR6SUyTq7YgkA,1,1995,100,6,2020-04-23,NaT,,AOS,1
CL3O2QIBJBKu5hs,1,1979,100,4,2020-01-23,NaT,,AOS,0
zrj0MNWOCTxdwWN,1,2002,100,9,2020-12-09,NaT,,IOS,6
9LcC38USd6CPDKH,1,1980,100,4,2016-01-25,NaT,,AOS,1
JKZzywyerxbKaM8,0,1993,100,4,2020-01-03,NaT,,IOS,2
pptKq2fkDWKd1UP,0,1999,100,8,2018-10-19,NaT,,AOS,1
bYxlt3OofLMuo4N,1,1995,100,4,2019-11-06,NaT,,IOS,4
Z0iPIHcEAJMBJXp,0,1996,100,7,2020-02-18,NaT,1,IOS,4
nnuS2GLBs8alZG6,1,1977,100,0,2018-07-19,NaT,,IOS,0
kULz0bornqCqw6V,0,1999,100,8,2019-11-24,NaT,,IOS,4
7N9O5NROV3mChLZ,0,1992,100,6,2017-03-20,NaT,1,AOS,0
NVu0oznMRtX6vs4,1,1992,100,6,2017-03-07,NaT,,AOS,0
tQ8wGsTLdXz8aI5,0,1995,100,1,2020-07-20,NaT,,AOS,1
OyWx7ahEWklSaNb,1,1993,100,3,2020-07-11,NaT,1,IOS,0
MlQva99o9C2O6Mu,1,1994,100,8,2017-12-25,NaT,,IOS,3
iPY0BrgqtNzYwbg,1,1995,100,2,2019-08-04,NaT,,AOS,4
ojxr0JYPKroioFu,1,1977,100,1,2017-05-10,NaT,,IOS,4
MeTDuyk0twcXbM9,1,1988,100,7,2019-09-21,NaT,,IOS,4
S9wjhugUeqnsFl5,1,1998,100,6,2020-02-20,NaT,,AOS,0
exSLeUouVIMgiwq,0,1982,100,0,2017-09-22,NaT,,IOS,1
O1djUwYuaV5qMeI,1,1998,100,6,2019-09-22,NaT,,AOS,0
2DO1V2Aor5YmFiN,1,1978,100,0,2020-08-04,NaT,,AOS,0
MyztDJBrshlerbW,0,1997,100,3,2020-08-09,NaT,,AOS,3
yu3cHVewx9HjABv,1,1985,100,0,2019-01-22,NaT,,AOS,4
z8b9fxK68zN1B8r,0,1997,100,6,2020-02-05,NaT,,AOS,5
bmFqXcbD7fjkhuP,1,1999,100,9,2019-10-23,NaT,,AOS,3
ohRlO5qdK46iixq,1,2000,100,7,2018-10-21,NaT,,AOS,4
nG83TburRTDFUom,1,2000,100,5,2020-09-19,NaT,,AOS,1
Cj7hpzkhVzIA4nV,0,1995,100,5,2019-03-14,2020-04-20,,AOS,5
Al39R7qblMxnVGu,1,1994,100,4,2019-01-08,NaT,,IOS,0
1m4b1cAOUQIrhGS,0,1989,100,6,2018-07-14,NaT,,IOS,8
z4qxLzNQQCjTKKL,0,1991,100,12,2019-08-28,NaT,,AOS,7
yK1gtoC9OriRnsG,1,1994,100,0,2019-06-05,NaT,,IOS,0
TD0cBxc0qt7fh28,0,1995,100,4,2020-03-23,NaT,,AOS,0
Yi76Y6NK54ecyn2,0,1994,100,0,2017-08-27,NaT,,AOS,2
jmvzkMKJHwpFiSw,1,1998,100,8,2019-11-17,NaT,,AOS,3
MSOvvfLsVxOklmN,0,2001,100,9,2019-06-07,NaT,1,AOS,3
u8kTpCSA88PKGYJ,0,1998,100,6,2020-04-05,NaT,1,AOS,3
E0gFvbZ3NvcQfXb,0,1991,100,6,2017-03-19,NaT,,AOS,0
H8pI1QjEN6l28oo,1,1995,100,7,2019-05-04,NaT,1,AOS,0
oq8HRk7rcwEipj3,1,1976,100,4,2018-10-13,NaT,,AOS,3
gP09rXVtzgj89Qc,1,1993,100,2,2020-06-05,NaT,,IOS,2
VEMrq4XIOWFaCjx,0,1991,100,3,2018-02-25,NaT,,AOS,1
Coq61Tu30gHtAkK,1,1991,100,7,2018-09-22,NaT,,AOS,0
UJpsXmbJIvBpxTj,0,1997,100,8,2019-10-08,NaT,,AOS,4
aiU7Ir5UkoOuH6r,0,1992,100,5,2016-11-04,NaT,,IOS,6
CaJSZhKNhUfY4Z6,1,1999,100,14,2018-02-19,NaT,,IOS,3
B9Z1NysJQlJWErI,1,1975,100,0,2020-03-18,NaT,,AOS,0
Hrb5Rc2mH9FpO3D,1,1994,100,3,2019-06-23,NaT,,AOS,0
0vlg1sPxPJK8SsD,1,1971,100,4,2017-10-19,NaT,,AOS,7
7OT3W0pgHOPjQjd,0,1978,100,4,2019-05-05,NaT,,IOS,0
U6wV1keiUXlyPoc,0,1986,100,4,2018-09-28,NaT,,AOS,0
ECzbG5E8iTwYQct,0,1989,100,5,2019-10-13,NaT,,IOS,0
7u3TZcByfilE1cQ,0,1987,100,1,2019-05-21,NaT,,AOS,0
I2RGGWtRUAbmgVW,0,1995,100,3,2020-10-06,NaT,,IOS,3
pBWG6I2Y9XmybUr,0,1999,100,12,2019-02-14,NaT,,IOS,3
AgWQpTUjOybCtML,0,1977,100,3,2019-08-10,NaT,1,AOS,0
p7WtOFWxRXo0vhm,1,1982,100,0,2019-07-07,NaT,,IOS,0
3Cozxc4AyHO96ey,0,1998,100,8,2020-04-11,NaT,,AOS,3
0WX9budrCSjyBz2,0,1989,100,6,2017-05-15,NaT,1,AOS,0
9wg74jNNWd6xQmy,1,1978,100,0,2019-12-09,NaT,,AOS,0
jMWuw5bbmmtQbTV,1,1992,100,4,2018-01-24,NaT,,AOS,0
01szrwdKNzpOjFH,1,1991,100,6,2018-12-06,NaT,,IOS,3
xSG4xoxgtGiu07f,1,1996,100,5,2019-06-11,2020-05-05,,IOS,2
nKMQiwbEZSSnleW,0,1998,100,6,2018-05-14,NaT,,IOS,4
FJJkHXyzw5P2FHZ,0,1994,100,5,2018-12-04,NaT,,IOS,4
VxTLVFEE2nKmW5Y,1,1995,100,5,2020-10-19,NaT,1,IOS,0
1PRcoazxZNvObqe,1,2000,100,9,2019-02-01,NaT,1,IOS,3
0Vp0Jx3buA50lXm,1,1999,100,3,2020-07-27,NaT,,IOS,2
VwoztAZqzbdQusi,1,1997,100,9,2019-11-08,NaT,,AOS,0
4GsJvc194jSbMKh,0,1998,100,8,2017-10-26,NaT,,AOS,4
